alpha,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
1.572369,"(0.0, 0.0)","(0.045043125155409085, -0.002298437731374004)","(0.09273801224317894, -0.009602216210426555)","(0.14318103067563423, -0.022640613528037652)","(0.19655824148885076, -0.04236409301709203)","(0.25321034453493135, -0.07007977561834282)","(0.31376418429327846, -0.10771473664175224)","(0.3794359037956203, -0.15839775896951247)","(0.4528832961601705, -0.2280252682922695)","(0.5416463945873566, -0.3313009819342256)","(0.7336453137358047, -0.6149310992476456)",0.007586200023069978
1.5783684999999998,"(0.0, 0.0)","(0.04501428482495799, -0.0023011933299465688)","(0.09267920800062927, -0.009613970152770213)","(0.14308971429075698, -0.022668886931942536)","(0.19643002407306, -0.04241804348401609)","(0.25303834982238743, -0.07017079621059148)","(0.31353795711744303, -0.10785752128119162)","(0.37913934808468963, -0.15861238890619864)","(0.45249004351644084, -0.2283420087090417)","(0.5411054561238494, -0.33177534710659784)","(0.7326743931804084, -0.6158627458847855)",0.007569100009277463
1.5843679999999998,"(0.0, 0.0)","(0.04498547335676382, -0.0023039247874174877)","(0.09262046333639101, -0.009625623478013464)","(0.14299849707955745, -0.02269692398961894)","(0.1963019629740177, -0.042471554159286204)","(0.25286659722682214, -0.07026109497982515)","(0.31331210155029315, -0.10799920854324302)","(0.37884335928868323, -0.15882542967826133)","(0.4520976564368988, -0.2286565111969683)","(0.5405658698682572, -0.3322465684209672)","(0.7317062747832525, -0.6167890150815508)",0.00870279991067946
1.5903675,"(0.0, 0.0)","(0.04495669090146592, -0.002306632286828133)","(0.09256177854351372, -0.009637176940385937)","(0.1429073794438292, -0.02272472645439896)","(0.19617405863958123, -0.04252462827554161)","(0.25269508714523176, -0.07035067719082436)","(0.31308661779833785, -0.10813980638665041)","(0.378547937225399, -0.1590368927827421)","(0.45170613405670634, -0.22896879199549874)","(0.540027633761304, -0.3327146690073252)","(0.7307409527214005, -0.6177099487532998)",0.009558600024320185
1.5963669999999999,"(0.0, 0.0)","(0.04492793760605662, -0.002309316009718155)","(0.09250315390770865, -0.009648631287968189)","(0.14281636177416743, -0.02275229606537413)","(0.19604631150219998, -0.04257726903918629)","(0.25252381995438844, -0.07043954806551957)","(0.3128615060420718, -0.10827932270490784)","(0.3782530816792893, -0.15924678962121977)","(0.451315475467847, -0.2292788672066255)","(0.539490745686035, -0.333179671794492)","(0.7297784210746573, -0.6186255884289146)",0.00831469998229295
1.6023664999999998,"(0.0, 0.0)","(0.04489921361401512, -0.0023119761361460435)","(0.09244458970762559, -0.009659987262776728)","(0.1427254444503998, -0.022779634547594574)","(0.19591872197951904, -0.04262947963076081)","(0.2523527960116451, -0.0705277127836077)","(0.31263676643701505, -0.10841776532721352)","(0.3779587924027906, -0.15945513150123258)","(0.45092567972082576, -0.2295867527969702)","(0.538955203470034, -0.3336415995132292)","(0.7288186738291286, -0.6195359752907413)",0.007216099998913705
1.6083659999999997,"(0.0, 0.0)","(0.04487051906596298, -0.002314612844775488)","(0.09238608621620599, -0.009671245601126309)","(0.1426346278436759, -0.02280674361292746)","(0.19579129047723295, -0.042681263206558115)","(0.25218201565857123, -0.07061517648524371)","(0.3124123991181397, -0.10855514202264237)","(0.3776650691215304, -0.15966192964247725)","(0.4505367458306252, -0.22989246460682405)","(0.5384210048920648, -0.33410047470959814)","(0.7278617048845126, -0.6204411501421687)",0.00880369998048991
1.6143655,"(0.0, 0.0)","(0.04484185409877347, -0.0023172263127672925)","(0.09232764369884078, -0.009682407033173055)","(0.1425439123136356, -0.02283362495896806)","(0.19566401738526207, -0.04273262289656559)","(0.2520114792161744, -0.07070194426760472)","(0.31218840419422683, -0.10869146049481773)","(0.3773719115279868, -0.15986719516890413)","(0.4501486727699562, -0.23019601833866007)","(0.5378881476754536, -0.3345563197280774)","(0.7269075080499904, -0.6213411534210748)",0.007481100037693977
1.6203649999999998,"(0.0, 0.0)","(0.04481321884649242, -0.0023198167158994224)","(0.09226926241527324, -0.009693472283418676)","(0.14245329821134398, -0.022860280270235744)","(0.19553690308175212, -0.042783561806717406)","(0.2518411869899798, -0.07078802118864347)","(0.31196478175401565, -0.10882672838773008)","(0.37707931928866495, -0.16007093911736073)","(0.4497614594773688, -0.23049742956972938)","(0.5373566294969557, -0.3350091567301596)","(0.7259560770533448, -0.6222360251940579)",0.008312300080433488
1.6263644999999998,"(0.0, 0.0)","(0.04478461344008246, -0.002322384228539028)","(0.09221094261906819, -0.009704442070591119)","(0.14236278587847884, -0.022886711217887296)","(0.19540994793198993, -0.042834083018350365)","(0.2516711392687006, -0.07087341226617708)","(0.3117415318646838, -0.10896095328432302)","(0.37678729204247646, -0.16027317243549707)","(0.44937510485568344, -0.230796713749031)","(0.5368264479855188, -0.3354590076899256)","(0.7250074055413851, -0.6231258052286481)",0.0074495000299066305
1.632364,"(0.0, 0.0)","(0.04475603800706935, -0.002324929023601869)","(0.09215268455687935, -0.009715317107472043)","(0.1422723756462076, -0.022912919459304012)","(0.19528315228689463, -0.042884189587420685)","(0.2515013363223753, -0.07095812247657657)","(0.3115186545696883, -0.10909414270445902)","(0.37649582939838755, -0.16047390597874858)","(0.4489896077696174, -0.2310938861929315)","(0.5362976007202117, -0.33590589438762536)","(0.7240614870796699, -0.6240105328423521)",0.007181799970567226
1.6383634999999999,"(0.0, 0.0)","(0.04472749267223015, -0.002327451272643647)","(0.09209448846987103, -0.009726098101280164)","(0.1421820678373807, -0.02293890663900031)","(0.19515651648601218, -0.042933884546214746)","(0.25133177840617615, -0.07104215675761746)","(0.3112961498933882, -0.1092263041093386)","(0.3762049309408346, -0.16067315051690248)","(0.4486049670519409, -0.23138896209474183)","(0.5357700852370144, -0.33634983842382765)","(0.7231183151597057, -0.6248902470771202)",0.008210200001485646
1.6443629999999998,"(0.0, 0.0)","(0.04469897755705147, -0.0023299511457957845)","(0.09203635459259725, -0.009736785753399115)","(0.14209186276480948, -0.02296467438797381)","(0.1950300408551935, -0.0429831709021188)","(0.25116246575751916, -0.07112552000642289)","(0.31107401783765515, -0.10935744489830815)","(0.3759145962259556, -0.16087091672935927)","(0.4482211814995389, -0.23168195651782947)","(0.5352438990251014, -0.33679086120929924)","(0.722177883197218, -0.6257649867640324)",0.006800799979828298
1.6503624999999997,"(0.0, 0.0)","(0.04467049278051907, -0.0023324288118699472)","(0.09197828315463236, -0.00974738075981643)","(0.1420017607337821, -0.022990224324746462)","(0.19490372571002362, -0.043032051639580036)","(0.25099339860041914, -0.07120821708273223)","(0.31085225838714514, -0.10948757241392844)","(0.3756248247877416, -0.16106721521266576)","(0.44783824988036136, -0.23197288440660482)","(0.534719039534434, -0.33722898398123957)","(0.721240184539922, -0.626634789721512)",0.0073151999386027455
1.656362,"(0.0, 0.0)","(0.04464203845836702, -0.002334884438267311)","(0.09192027437901706, -0.009757883810739672)","(0.14191176203967454, -0.02301555805444877)","(0.19477757135259594, -0.043080529718374345)","(0.2508245771414588, -0.07129025280600652)","(0.3106308715045412, -0.10961669393748157)","(0.37533561613269917, -0.16126205647384242)","(0.4474561709277557, -0.23226176057681316)","(0.5341955041702345, -0.33766422778899463)","(0.7203052124642312, -0.6274996944386863)",0.007431000005453825
1.6623614999999998,"(0.0, 0.0)","(0.044613614703648406, -0.0023373181910555157)","(0.09186232848343749, -0.009768295590919227)","(0.14182186696976948, -0.023040677169584852)","(0.1946515780739946, -0.043128608075046225)","(0.25065600157294976, -0.07137163195782728)","(0.3104098571343953, -0.1097448166926905)","(0.3750469697443576, -0.16145545093591152)","(0.4470749433456018, -0.23254859972359995)","(0.5336732902986727, -0.3380966135059823)","(0.7193729601813564, -0.6283597383828886)",0.007842499995604157
1.6683609999999998,"(0.0, 0.0)","(0.04458522162636976, -0.002339730234926769)","(0.09180444567946762, -0.009778616779470256)","(0.1417320758020942, -0.023065583249605833)","(0.19452574615273185, -0.04317628962209991)","(0.250487672070995, -0.0714523592805422)","(0.3101892152008717, -0.10987194784361412)","(0.3747588850807911, -0.161647408934771)","(0.44669456580578026, -0.23283341641696692)","(0.5331523952445874, -0.3385261618230178)","(0.7184434208367058, -0.6292149588678152)",0.007275199983268976
1.6743605,"(0.0, 0.0)","(0.04455685933427284, -0.002342120733302086)","(0.09174662617418515, -0.009788848050310614)","(0.14164238880791236, -0.02309027786194902)","(0.1944000758581425, -0.04322357724995685)","(0.2503195887997968, -0.07153243948052855)","(0.30996894561295596, -0.10999809449971028)","(0.37447136158068445, -0.16183794072672122)","(0.4463150369550009, -0.23311622511275187)","(0.5326328162989034, -0.3389528932645461)","(0.7175165875173218, -0.6300653928684459)",0.009016099967993796
1.6803599999999999,"(0.0, 0.0)","(0.04452852793198836, -0.002344489848228206)","(0.0916888701684193, -0.009798990071724802)","(0.14155280624902902, -0.023114762560997634)","(0.19427456744674215, -0.043270473824988186)","(0.25015175190709954, -0.07161187722490485)","(0.3097490482590634, -0.11012326371072807)","(0.3741843986572624, -0.16202705648087462)","(0.44593635540832366, -0.2333970401415769)","(0.5321145507122486, -0.3393768281723553)","(0.7165924532478227, -0.6309110770283648)",0.007861000020056963
1.6863594999999998,"(0.0, 0.0)","(0.044500227521618634, -0.002346837740456517)","(0.0916311778579548, -0.00980904350669524)","(0.1414633283796479, -0.023139038888866197)","(0.19414922116475908, -0.04331698219099334)","(0.2499841615274082, -0.07169067714399427)","(0.30952952301094416, -0.1102474624705292)","(0.3738979957028582, -0.16221476628483603)","(0.44555851975434013, -0.23367587571713594)","(0.5315975957006479, -0.3397979867178385)","(0.7156710109963498, -0.6317520476639416)",0.007619400043040514
1.692359,"(0.0, 0.0)","(0.04447195820245042, -0.0023491645694111753)","(0.09157354943293572, -0.009819009012766352)","(0.14137395544545736, -0.02316310837507425)","(0.19402403724690745, -0.04336310516858006)","(0.24981681778047282, -0.07176884383028553)","(0.30931036972192494, -0.11037069771547095)","(0.3736121520869981, -0.1624010801422996)","(0.44518152855324156, -0.23395274593270038)","(0.5310819484438424, -0.3402163888968534)","(0.7147522536743781, -0.6325883407683159)",0.008161599980667233
1.6983584999999999,"(0.0, 0.0)","(0.04444372007155285, -0.002351470493270493)","(0.09151598507910265, -0.009828887242386305)","(0.1412846876855377, -0.023186972537356708)","(0.19389901591898773, -0.043408845556690584)","(0.24964972077459155, -0.07184638184097682)","(0.30909158823091093, -0.11049297632835227)","(0.37332686716107294, -0.16258600797891667)","(0.4448053803421028, -0.23422766476968437)","(0.5305676060910653, -0.3406320545424001)","(0.7138361741426322, -0.633419992010331)",0.007508700015023351
1.7043579999999998,"(0.0, 0.0)","(0.04441551322335962, -0.0023537556689183295)","(0.09145848497692545, -0.009838678842700585)","(0.14119552533102966, -0.023210632881169996)","(0.1937741573960915, -0.04345420613166519)","(0.24948287060437702, -0.07192329569640767)","(0.30887317835976763, -0.11061430513597637)","(0.3730421402554354, -0.1627695596386719)","(0.44443007363186027, -0.2345006460923682)","(0.5300545657582172, -0.34104500331685034)","(0.7129227652099004, -0.6342470367552132)",0.006507599959149957
1.7103574999999998,"(0.0, 0.0)","(0.044387337749421954, -0.0023560202519172244)","(0.09140104930109093, -0.009848384455437226)","(0.14110646860434725, -0.023234090899416023)","(0.19364946188154628, -0.043499189646716625)","(0.24931626734945453, -0.07199958987917633)","(0.30865513991181714, -0.11073469090777587)","(0.37275797067777044, -0.16295174488183664)","(0.444055606905689, -0.23477170364491912)","(0.5295428245264937, -0.3414552547075628)","(0.7120120196330562, -0.6350695100360316)",0.007871999987401068
1.716357,"(0.0, 0.0)","(0.04435919373949092, -0.0023582643966522433)","(0.09134367822274155, -0.009858004717511994)","(0.14101751772262916, -0.023257348073879636)","(0.19352492957160902, -0.04354379883464121)","(0.24914991108039924, -0.0720752688386635)","(0.30843747267898114, -0.11085414036283357)","(0.3724743577213514, -0.16313257339541248)","(0.4436819786281928, -0.23504085106663294)","(0.5290323794521641, -0.34186282804942797)","(0.711103930126123, -0.6358874465807721)",0.0061422999715432525
1.7223564999999998,"(0.0, 0.0)","(0.04433108128032189, -0.002360488256182431)","(0.09128637190699936, -0.009867540260400506)","(0.14092867289392733, -0.023280405873731536)","(0.19340056065030586, -0.043588036404987034)","(0.24898380185226282, -0.07215033698629751)","(0.30822017643409555, -0.11097266016252623)","(0.3721913006563381, -0.16331205478218705)","(0.4433091872360291, -0.23530810187597334)","(0.5285232275571786, -0.3422677425012993)","(0.7101984893537039, -0.636700880804918)",0.006902099936269224
1.7283559999999998,"(0.0, 0.0)","(0.044303000456578846, -0.002362691982361965)","(0.09122913051483596, -0.009876991710647716)","(0.14083993432008984, -0.02330326575673811)","(0.19327635529335574, -0.04363190504633514)","(0.24881793970953936, -0.0722247986993603)","(0.3080032509368906, -0.11109025691643068)","(0.3719087987366975, -0.1634901985695193)","(0.44293723114563177, -0.2355734694833955)","(0.5280153658374177, -0.34267001706496464)","(0.709295689938738, -0.6375098468226941)",0.007344600046053529
1.7343555,"(0.0, 0.0)","(0.04427495135053254, -0.0023648757258063896)","(0.09117195420244714, -0.009886359689724117)","(0.1407513021958001, -0.023325929168916446)","(0.19315231366687483, -0.0436754074256438)","(0.2486523246845582, -0.07229865831988717)","(0.3077866959321174, -0.11120693718061152)","(0.37162685119814365, -0.16366701420679028)","(0.4425661087510987, -0.23583696718763192)","(0.5275087912607828, -0.3430696705796733)","(0.7083955244619775, -0.6383143784528403)",0.00860810000449419
1.7403549999999999,"(0.0, 0.0)","(0.0442469340422954, -0.0023670396359279813)","(0.0911148431217371, -0.009895644814173505)","(0.14066277670932506, -0.02334839754488323)","(0.19302843592840443, -0.04371854618890376)","(0.24848695679880184, -0.07237192015575697)","(0.3075705111511657, -0.1113227074593099)","(0.3713454572600671, -0.16384251106791584)","(0.4421958184264422, -0.23609860817936507)","(0.527003500769782, -0.34346672172758586)","(0.7074979854650746, -0.6391145091821442)",0.007263200008310378
1.7463544999999998,"(0.0, 0.0)","(0.044218948609402085, -0.0023691838608866137)","(0.09105779741944839, -0.00990484769540427)","(0.14057435804117724, -0.023370672307355244)","(0.19290472222510385, -0.043761323960190314)","(0.24832183606065342, -0.07244458847910307)","(0.30735469630941936, -0.11143757420247091)","(0.3710646161225902, -0.1640166984476635)","(0.4418263585225068, -0.23635840553585305)","(0.526499491278617, -0.343861189025837)","(0.7066030654492345, -0.6399102722332081)",0.008090399904176593
1.7523539999999997,"(0.0, 0.0)","(0.04419099512756455, -0.002371308547692334)","(0.09100081723872433, -0.009913968940120763)","(0.14048604636652304, -0.023392754868173504)","(0.19278117269702816, -0.04380374334359432)","(0.2481569624695462, -0.07251666752953563)","(0.3071392511112536, -0.11155154381074503)","(0.37078432697235325, -0.1641895855690949)","(0.4414577273734289, -0.23661637223180138)","(0.5259967596800869, -0.3442530908426355)","(0.7057107568817123, -0.640701700523782)",0.007119100075215101
1.7583535,"(0.0, 0.0)","(0.04416307366995775, -0.0023734138421182462)","(0.09094390271762813, -0.009923009149954327)","(0.14039784185290446, -0.023414646627422105)","(0.19265778747404697, -0.04384580692155326)","(0.24799233601210555, -0.07258816151134734)","(0.3069241752454701, -0.11166462263114207)","(0.3705045889773742, -0.16436118157709467)","(0.44108992329114843, -0.23687252112991508)","(0.5254953028401901, -0.34464244538329786)","(0.7048210521924385, -0.6414888266668419)",0.00887040002271533
